journal_name,issn_print,issn_online,first_seen,last_seen,esac_id
International Journal of Law and Psychiatry,NA,0160-2527,2025-02-10,NA,els2023caul
"International Journal of Law, Crime and Justice",NA,1756-0616,2025-02-10,NA,els2023caul
International Journal of Machine Tools and Manufacture,NA,0890-6955,2025-02-10,NA,els2023caul
International Journal of Mass Spectrometry,NA,1387-3806,2025-02-10,NA,els2023caul
International Journal of Mechanical Sciences,NA,0020-7403,2025-02-10,NA,els2023caul
International Journal of Medical Informatics,NA,1386-5056,2025-02-10,NA,els2023caul
International Journal of Multiphase Flow,NA,0301-9322,2025-02-10,NA,els2023caul
International Journal of Non-Linear Mechanics,NA,0020-7462,2025-02-10,NA,els2023caul
International Journal of Nursing Studies,NA,0020-7489,2025-02-10,NA,els2023caul
International Journal of Obstetric Anesthesia,NA,0959-289X,2025-02-10,NA,els2023caul
International Journal of Oral & Maxillofacial Surgery,NA,0901-5027,2025-02-10,NA,els2023caul
International Journal of Orthopaedic and Trauma Nursing,NA,1878-1241,2025-02-10,NA,els2023caul
International Journal of Osteopathic Medicine,NA,1746-0689,2025-02-10,NA,els2023caul
International Journal of Paleopathology,NA,1879-9817,2025-02-10,NA,els2023caul
International Journal of Pediatric Otorhinolaryngology,NA,0165-5876,2025-02-10,NA,els2023caul
International Journal of Pharmaceutics,NA,0378-5173,2025-02-10,NA,els2023caul
ISPRS Journal of Photogrammetry and Remote Sensing,NA,0924-2716,2025-02-10,NA,els2023caul
JACC: Cardiovascular Imaging,NA,1936-878X,2025-02-10,NA,els2023caul
JACC: Cardiovascular Interventions,NA,1936-8798,2025-02-10,NA,els2023caul
JACC: Clinical Electrophysiology,NA,2405-500X,2025-02-10,NA,els2023caul
JACC: Heart Failure,NA,2213-1779,2025-02-10,NA,els2023caul
Japan & The World Economy,NA,0922-1425,2025-02-10,NA,els2023caul
JMV-Journal de Médecine Vasculaire,NA,2542-4513,2025-02-10,NA,els2023caul
Joint Bone Spine,NA,1297-319X,2025-02-10,NA,els2023caul
Journal de Chirurgie Viscérale,NA,1878-786X,2025-02-10,NA,els2023caul
Journal de mathématiques pures et appliquées,NA,0021-7824,2025-02-10,NA,els2023caul
Journal de pédiatrie et de puériculture,NA,0987-7983,2025-02-10,NA,els2023caul
Journal de Traumatologie du Sport,NA,0762-915X,2025-02-10,NA,els2023caul
Journal d'imagerie diagnostique et interventionnelle,NA,2543-3431,2025-02-10,NA,els2023caul
Journal for Nature Conservation,NA,1617-1381,2025-02-10,NA,els2023caul
Journal Français d'Ophtalmologie,NA,0181-5512,2025-02-10,NA,els2023caul
Journal of AAPOS,NA,1091-8531,2025-02-10,NA,els2023caul
Journal of Accounting and Economics,NA,0165-4101,2025-02-10,NA,els2023caul
Journal of Accounting and Public Policy,NA,0278-4254,2025-02-10,NA,els2023caul
Journal of Accounting Education,NA,0748-5751,2025-02-10,NA,els2023caul
Journal of Adolescent Health,NA,1054-139X,2025-02-10,NA,els2023caul
Journal of Aerosol Science,NA,0021-8502,2025-02-10,NA,els2023caul
Journal of Affective Disorders,NA,0165-0327,2025-02-10,NA,els2023caul
Journal of African Earth Sciences,NA,1464-343X,2025-02-10,NA,els2023caul
Journal of Aging Studies,NA,0890-4065,2025-02-10,NA,els2023caul
Journal of Air Transport Management,NA,0969-6997,2025-02-10,NA,els2023caul
Journal of Algebra,NA,0021-8693,2025-02-10,NA,els2023caul
Journal of Alloys and Compounds,NA,0925-8388,2025-02-10,NA,els2023caul
Journal of Alloys and Compounds Communications,NA,2950-2845,2025-02-10,NA,els2023caul
Journal of Analytical and Applied Pyrolysis,NA,0165-2370,2025-02-10,NA,els2023caul
Journal of Anthropological Archaeology,NA,0278-4165,2025-02-10,NA,els2023caul
Journal of Anxiety Disorders,NA,0887-6185,2025-02-10,NA,els2023caul
Journal of Applied Developmental Psychology,NA,0193-3973,2025-02-10,NA,els2023caul
Journal of Applied Geophysics,NA,0926-9851,2025-02-10,NA,els2023caul
Journal of Applied Research on Medicinal and Aromatic Plants,NA,2214-7861,2025-02-10,NA,els2023caul
Journal of Approximation Theory,NA,0021-9045,2025-02-10,NA,els2023caul
Journal of Archaeological Science,NA,0305-4403,2025-02-10,NA,els2023caul
Journal of Archaeological Science: Reports,NA,2352-409X,2025-02-10,NA,els2023caul
Journal of Arid Environments,NA,0140-1963,2025-02-10,NA,els2023caul
Journal of Asian Earth Sciences,NA,1367-9120,2025-02-10,NA,els2023caul
Journal of Asian Economics,NA,1049-0078,2025-02-10,NA,els2023caul
Journal of Asia-Pacific Entomology,NA,1226-8615,2025-02-10,NA,els2023caul
Journal of Atmospheric and Solar-Terrestrial Physics,NA,1364-6826,2025-02-10,NA,els2023caul
Journal of Autoimmunity,NA,0896-8411,2025-02-10,NA,els2023caul
Journal of Banking and Finance,NA,0378-4266,2025-02-10,NA,els2023caul
Journal of Behavior Therapy and Experimental Psychiatry,NA,0005-7916,2025-02-10,NA,els2023caul
Journal of Behavioral and Cognitive Therapy,NA,2589-9791,2025-02-10,NA,els2023caul
Journal of Behavioral and Experimental Economics,NA,2214-8043,2025-02-10,NA,els2023caul
Journal of Behavioral and Experimental Finance,NA,2214-6350,2025-02-10,NA,els2023caul
Journal of Biomechanics,NA,0021-9290,2025-02-10,NA,els2023caul
Journal of Biomedical Informatics,NA,1532-0464,2025-02-10,NA,els2023caul
Journal of Biotechnology,NA,0168-1656,2025-02-10,NA,els2023caul
Journal of Bodywork & Movement Therapies,NA,1360-8592,2025-02-10,NA,els2023caul
Journal of Building Engineering,NA,2352-7102,2025-02-10,NA,els2023caul
Journal of Business Research,NA,0148-2963,2025-02-10,NA,els2023caul
Journal of Business Venturing,NA,0883-9026,2025-02-10,NA,els2023caul
Journal of Business Venturing Design,NA,2667-2774,2025-02-10,NA,els2023caul
Journal of Business Venturing Insights,NA,2352-6734,2025-02-10,NA,els2023caul
Journal of Cancer Policy,NA,2213-5383,2025-02-10,NA,els2023caul
Journal of Cardiac Failure,NA,1071-9164,2025-02-10,NA,els2023caul
Journal of Cardiology,NA,0914-5087,2025-02-10,NA,els2023caul
Journal of Cardiology Cases,NA,1878-5409,2025-02-10,NA,els2023caul
Journal of Cardiothoracic and Vascular Anesthesia,NA,1053-0770,2025-02-10,NA,els2023caul
Journal of Cardiovascular Computed Tomography,NA,1934-5925,2025-02-10,NA,els2023caul
Journal of Catalysis,NA,0021-9517,2025-02-10,NA,els2023caul
Journal of Cereal Science,NA,0733-5210,2025-02-10,NA,els2023caul
Journal of Chemical Neuroanatomy,NA,0891-0618,2025-02-10,NA,els2023caul
Journal of Chiropractic Humanities,NA,1556-3499,2025-02-10,NA,els2023caul
Journal of Chiropractic Medicine,NA,1556-3707,2025-02-10,NA,els2023caul
Journal of Choice Modelling,NA,1755-5345,2025-02-10,NA,els2023caul
Journal of Chromatography A,NA,0021-9673,2025-02-10,NA,els2023caul
Journal of Chromatography B,NA,1570-0232,2025-02-10,NA,els2023caul
Journal of Cleaner Production,NA,0959-6526,2025-02-10,NA,els2023caul
Journal of Climate Finance,NA,2949-7280,2025-02-10,NA,els2023caul
Journal of Clinical and Experimental Hepatology,NA,0973-6883,2025-02-10,NA,els2023caul
Journal of Clinical Anesthesia,NA,0952-8180,2025-02-10,NA,els2023caul
Journal of Clinical Densitometry,NA,1094-6950,2025-02-10,NA,els2023caul
Journal of Clinical Epidemiology,NA,0895-4356,2025-02-10,NA,els2023caul
Journal of Clinical Lipidology,NA,1933-2874,2025-02-10,NA,els2023caul
Journal of Clinical Neuroscience,NA,0967-5868,2025-02-10,NA,els2023caul
Journal of Clinical Orthopaedics and Trauma,NA,0976-5662,2025-02-10,NA,els2023caul
Journal of Clinical Virology,NA,1386-6532,2025-02-10,NA,els2023caul
Journal of Colloid And Interface Science,NA,0021-9797,2025-02-10,NA,els2023caul
"Journal of Combinatorial Theory, Series A",NA,0097-3165,2025-02-10,NA,els2023caul
"Journal of Combinatorial Theory, Series B",NA,0095-8956,2025-02-10,NA,els2023caul
Journal of Commodity Markets,NA,2405-8513,2025-02-10,NA,els2023caul
Journal of Communication Disorders,NA,0021-9924,2025-02-10,NA,els2023caul
Journal of Comparative Economics,NA,0147-5967,2025-02-10,NA,els2023caul
Journal of Comparative Pathology,NA,0021-9975,2025-02-10,NA,els2023caul
Journal of Complexity,NA,0885-064X,2025-02-10,NA,els2023caul
Journal of Computational and Applied Mathematics,NA,0377-0427,2025-02-10,NA,els2023caul
Journal of Computational Physics,NA,0021-9991,2025-02-10,NA,els2023caul
Journal of Computational Science,NA,1877-7503,2025-02-10,NA,els2023caul
Journal of Computer and System Sciences,NA,0022-0000,2025-02-10,NA,els2023caul
Journal of Computer Languages,NA,2590-1184,2025-02-10,NA,els2023caul
Journal of Constructional Steel Research,NA,0143-974X,2025-02-10,NA,els2023caul
Journal of Contaminant Hydrology,NA,0169-7722,2025-02-10,NA,els2023caul
Journal of Contemporary Accounting & Economics,NA,1815-5669,2025-02-10,NA,els2023caul
Journal of Contextual Behavioral Science,NA,2212-1447,2025-02-10,NA,els2023caul
Journal of Controlled Release,NA,0168-3659,2025-02-10,NA,els2023caul
Journal of Co-operative Organization and Management,NA,2213-297X,2025-02-10,NA,els2023caul
Journal of Corporate Finance,NA,0929-1199,2025-02-10,NA,els2023caul
Journal of Cranio-Maxillo-Facial Surgery,NA,1010-5182,2025-02-10,NA,els2023caul
Journal of Criminal Justice,NA,0047-2352,2025-02-10,NA,els2023caul
Journal of Critical Care,NA,0883-9441,2025-02-10,NA,els2023caul
Journal of Crystal Growth,NA,0022-0248,2025-02-10,NA,els2023caul
Journal of Cultural Heritage,NA,1296-2074,2025-02-10,NA,els2023caul
Journal of Cystic Fibrosis,NA,1569-1993,2025-02-10,NA,els2023caul
Journal of Dentistry,NA,0300-5712,2025-02-10,NA,els2023caul
Journal of Dermatological Science,NA,0923-1811,2025-02-10,NA,els2023caul
Journal of Destination Marketing & Management,NA,2212-571X,2025-02-10,NA,els2023caul
Journal of Development Economics,NA,0304-3878,2025-02-10,NA,els2023caul
Journal of Diabetes and Its Complications,NA,1056-8727,2025-02-10,NA,els2023caul
Journal of Differential Equations,NA,0022-0396,2025-02-10,NA,els2023caul
Journal of Drug Delivery Science and Technology,NA,1773-2247,2025-02-10,NA,els2023caul
Journal of Econometrics,NA,0304-4076,2025-02-10,NA,els2023caul
Journal of Economic Behavior and Organization,NA,0167-2681,2025-02-10,NA,els2023caul
Journal of Economic Dynamics and Control,NA,0165-1889,2025-02-10,NA,els2023caul
Journal of Economic Psychology,NA,0167-4870,2025-02-10,NA,els2023caul
Journal of Economic Theory,NA,0022-0531,2025-02-10,NA,els2023caul
Journal of Economics and Business,NA,0148-6195,2025-02-10,NA,els2023caul
Journal of Electroanalytical Chemistry,NA,1572-6657,2025-02-10,NA,els2023caul
Journal of Electrocardiology,NA,0022-0736,2025-02-10,NA,els2023caul
Journal of Electromyography and Kinesiology,NA,1050-6411,2025-02-10,NA,els2023caul
Journal of Electron Spectroscopy and Related Phenomena,NA,0368-2048,2025-02-10,NA,els2023caul
Journal of Electrostatics,NA,0304-3886,2025-02-10,NA,els2023caul
Journal of Emergency Medicine,NA,0736-4679,2025-02-10,NA,els2023caul
Journal of Emergency Nursing,NA,0099-1767,2025-02-10,NA,els2023caul
Journal of Empirical Finance,NA,0927-5398,2025-02-10,NA,els2023caul
Journal of Endodontics,NA,0099-2399,2025-02-10,NA,els2023caul
Journal of Energy Chemistry,NA,2095-4956,2025-02-10,NA,els2023caul
Journal of Energy Storage,NA,2352-152X,2025-02-10,NA,els2023caul
Journal of Engineering and Technology Management,NA,0923-4748,2025-02-10,NA,els2023caul
Journal of English for Academic Purposes,NA,1475-1585,2025-02-10,NA,els2023caul
Journal of Environmental Chemical Engineering,NA,2213-3437,2025-02-10,NA,els2023caul
Journal of Environmental Economics and Management,NA,0095-0696,2025-02-10,NA,els2023caul
Journal of Environmental Management,NA,0301-4797,2025-02-10,NA,els2023caul
Journal of Environmental Psychology,NA,0272-4944,2025-02-10,NA,els2023caul
Journal of Environmental Radioactivity,NA,0265-931X,2025-02-10,NA,els2023caul
Journal of Environmental Sciences,NA,1001-0742,2025-02-10,NA,els2023caul
Journal of Epidemiology and Population Health,NA,2950-4333,2025-02-10,NA,els2023caul
Journal of Equine Veterinary Science,NA,0737-0806,2025-02-10,NA,els2023caul
Journal of Ethnopharmacology,NA,0378-8741,2025-02-10,NA,els2023caul
Journal of Exotic Pet Medicine,NA,1557-5063,2025-02-10,NA,els2023caul
Journal of Experimental Child Psychology,NA,0022-0965,2025-02-10,NA,els2023caul
Journal of Experimental Marine Biology and Ecology,NA,0022-0981,2025-02-10,NA,els2023caul
Journal of Experimental Social Psychology,NA,0022-1031,2025-02-10,NA,els2023caul
Journal of Family Business Strategy,NA,1877-8585,2025-02-10,NA,els2023caul
Journal of Financial Economics,NA,0304-405X,2025-02-10,NA,els2023caul
Journal of Financial Intermediation,NA,1042-9573,2025-02-10,NA,els2023caul
Journal of Financial Markets,NA,1386-4181,2025-02-10,NA,els2023caul
Journal of Geochemical Exploration,NA,0375-6742,2025-02-10,NA,els2023caul
Journal of Geodynamics,NA,0264-3707,2025-02-10,NA,els2023caul
Journal of Geometry and Physics,NA,0393-0440,2025-02-10,NA,els2023caul
Journal of Geriatric Oncology,NA,1879-4068,2025-02-10,NA,els2023caul
Journal of Great Lakes Research,NA,0380-1330,2025-02-10,NA,els2023caul
Journal of Gynecology Obstetrics and Human Reproduction,NA,2468-7847,2025-02-10,NA,els2023caul
Journal of Hand and Microsurgery,NA,0974-3227,2025-02-10,NA,els2023caul
Journal of Hand Surgery,NA,0363-5023,2025-02-10,NA,els2023caul
Journal of Hand Therapy,NA,0894-1130,2025-02-10,NA,els2023caul
Journal of Hazardous Materials,NA,0304-3894,2025-02-10,NA,els2023caul
Journal of Health Economics,NA,0167-6296,2025-02-10,NA,els2023caul
Journal of Heart and Lung Transplantation,NA,1053-2498,2025-02-10,NA,els2023caul
Journal of Hepatology,NA,0168-8278,2025-02-10,NA,els2023caul
Journal of Herbal Medicine,NA,2210-8033,2025-02-10,NA,els2023caul
Journal of High Energy Astrophysics,NA,2214-4048,2025-02-10,NA,els2023caul
Journal of High Technology Management Research,NA,1047-8310,2025-02-10,NA,els2023caul
Journal of Historical Geography,NA,0305-7488,2025-02-10,NA,els2023caul
Journal of Hospital Infection,NA,0195-6701,2025-02-10,NA,els2023caul
"Journal of Hospitality, Leisure, Sport & Tourism Education",NA,1473-8376,2025-02-10,NA,els2023caul
Journal of Housing Economics,NA,1051-1377,2025-02-10,NA,els2023caul
Journal of Human Evolution,NA,0047-2484,2025-02-10,NA,els2023caul
Journal of Hydro-environment Research,NA,1570-6443,2025-02-10,NA,els2023caul
Journal of Hydrology,NA,0022-1694,2025-02-10,NA,els2023caul
Journal of Immunological Methods,NA,0022-1759,2025-02-10,NA,els2023caul
Journal of Immunology and Regenerative Medicine,NA,2468-4988,2025-02-10,NA,els2023caul
Journal of Industrial and Engineering Chemistry,NA,1226-086X,2025-02-10,NA,els2023caul
Journal of Industrial Information Integration,NA,2452-414X,2025-02-10,NA,els2023caul
Journal of Information Security and Applications,NA,2214-2126,2025-02-10,NA,els2023caul
Journal of Informetrics,NA,1751-1577,2025-02-10,NA,els2023caul
Journal of Inorganic Biochemistry,NA,0162-0134,2025-02-10,NA,els2023caul
Journal of Insect Physiology,NA,0022-1910,2025-02-10,NA,els2023caul
Journal of Integrative Medicine,NA,2095-4964,2025-02-10,NA,els2023caul
"Journal of International Accounting, Auditing and Taxation",NA,1061-9518,2025-02-10,NA,els2023caul
Journal of International Economics,NA,0022-1996,2025-02-10,NA,els2023caul
"Journal of International Financial Markets, Institutions & Money",NA,1042-4431,2025-02-10,NA,els2023caul
Journal of International Management,NA,1075-4253,2025-02-10,NA,els2023caul
Journal of International Money and Finance,NA,0261-5606,2025-02-10,NA,els2023caul
Journal of Interprofessional Education & Practice,NA,2405-4526,2025-02-10,NA,els2023caul
Journal of Invertebrate Pathology,NA,0022-2011,2025-02-10,NA,els2023caul
Journal of Investigative Dermatology,NA,0022-202X,2025-02-10,NA,els2023caul
Journal of Logical and Algebraic Methods in Programming,NA,2352-2208,2025-02-10,NA,els2023caul
Journal of Loss Prevention in the Process Industries,NA,0950-4230,2025-02-10,NA,els2023caul
Journal of Luminescence,NA,0022-2313,2025-02-10,NA,els2023caul
Journal of Macroeconomics,NA,0164-0704,2025-02-10,NA,els2023caul
Journal of Magnetic Resonance,NA,1090-7807,2025-02-10,NA,els2023caul
Journal of Magnetism and Magnetic Materials,NA,0304-8853,2025-02-10,NA,els2023caul
Journal of Manipulative and Physiological Therapeutics,NA,0161-4754,2025-02-10,NA,els2023caul
Journal of Manufacturing Processes,NA,1526-6125,2025-02-10,NA,els2023caul
Journal of Manufacturing Systems,NA,0278-6125,2025-02-10,NA,els2023caul
Journal of Marine Systems,NA,0924-7963,2025-02-10,NA,els2023caul
Journal of Materials Processing Tech.,NA,0924-0136,2025-02-10,NA,els2023caul
Journal of Materials Science & Technology,NA,1005-0302,2025-02-10,NA,els2023caul
Journal of Mathematical Analysis and Applications,NA,0022-247X,2025-02-10,NA,els2023caul
Journal of Mathematical Behavior,NA,0732-3123,2025-02-10,NA,els2023caul
Journal of Mathematical Economics,NA,0304-4068,2025-02-10,NA,els2023caul
Journal of Mathematical Psychology,NA,0022-2496,2025-02-10,NA,els2023caul
Journal of Medical Imaging and Radiation Sciences,NA,1939-8654,2025-02-10,NA,els2023caul
Journal of Medical Mycology,NA,1156-5233,2025-02-10,NA,els2023caul
Journal of Membrane Science,NA,0376-7388,2025-02-10,NA,els2023caul
Journal of Memory and Language,NA,0749-596X,2025-02-10,NA,els2023caul
Journal of Microbiological Methods,NA,0167-7012,2025-02-10,NA,els2023caul
Journal of Molecular and Cellular Cardiology,NA,0022-2828,2025-02-10,NA,els2023caul
Journal of Molecular Biology,NA,0022-2836,2025-02-10,NA,els2023caul
Journal of Molecular Graphics and Modelling,NA,1093-3263,2025-02-10,NA,els2023caul
Journal of Molecular Liquids,NA,0167-7322,2025-02-10,NA,els2023caul
Journal of Molecular Spectroscopy,NA,0022-2852,2025-02-10,NA,els2023caul
Journal of Molecular Structure,NA,0022-2860,2025-02-10,NA,els2023caul
Journal of Monetary Economics,NA,0304-3932,2025-02-10,NA,els2023caul
Journal of Multinational Financial Management,NA,1042-444X,2025-02-10,NA,els2023caul
Journal of Multivariate Analysis,NA,0047-259X,2025-02-10,NA,els2023caul
Journal of Neonatal Nursing,NA,1355-1841,2025-02-10,NA,els2023caul
Journal of Network and Computer Applications,NA,1084-8045,2025-02-10,NA,els2023caul
Journal of Neuroimmunology,NA,0165-5728,2025-02-10,NA,els2023caul
Journal of Neurolinguistics,NA,0911-6044,2025-02-10,NA,els2023caul
Journal of Neuroradiology,NA,0150-9861,2025-02-10,NA,els2023caul
Journal of Neuroscience Methods,NA,0165-0270,2025-02-10,NA,els2023caul
Journal of Non-Crystalline Solids,NA,0022-3093,2025-02-10,NA,els2023caul
Journal of Non-Newtonian Fluid Mechanics,NA,0377-0257,2025-02-10,NA,els2023caul
Journal of Nuclear Cardiology,NA,1071-3581,2025-02-10,NA,els2023caul
Journal of Nuclear Materials,NA,0022-3115,2025-02-10,NA,els2023caul
Journal of Number Theory,NA,0022-314X,2025-02-10,NA,els2023caul
Journal of Nursing Regulation,NA,2155-8256,2025-02-10,NA,els2023caul
Journal of Nutrition Education and Behavior,NA,1499-4046,2025-02-10,NA,els2023caul
Journal of Obsessive-Compulsive and Related Disorders,NA,2211-3649,2025-02-10,NA,els2023caul
"Journal of Obstetric, Gynecologic & Neonatal Nursing",NA,0884-2175,2025-02-10,NA,els2023caul
Journal of Obstetrics and Gynaecology Canada,NA,1701-2163,2025-02-10,NA,els2023caul
